"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"186891" 29.0722412812484 -4.35445735707275 1.33084444458942 -3.27195065867833 NA NA
"186827" 55.6499483867227 -4.03946092070811 1.19790825754465 -3.37209539651041 0.000745986046654669 0.111593181852067
"78808" 2399.640313315 -0.792656599125908 0.331769764704532 -2.38917672269453 0.0168861775806187 0.436875370792445
"176022" 499.489803232422 -0.608295994522765 0.421421314107552 -1.44343908141181 0.148896821578421 0.804318404078701
"184163" 57.8984678127589 -1.09735117089117 0.614764817269926 -1.78499344800559 0.0742623796436359 0.671575333264119
"260179" 5.57722342898367 -0.314813055651224 1.03001887042209 -0.305638143815963 0.759880174765039 0.975572860051501
"160087" 873.160120285302 -0.38391034353103 0.414190330766428 -0.926893543894743 0.353981809587097 0.899853008332797
"230415" 40.7589566446818 -0.165246037333065 0.749168317980273 -0.220572644847771 0.825425202707069 0.984141977589616
"162572" 203.749968577875 -0.313433646392149 0.664631562890051 -0.471590071692096 0.637219414679052 0.963883225093176
"131584" 1393.99819528577 -0.916222560585541 0.531318887371023 -1.72443062417568 0.0846301330680936 0.693478508865204
"278073" 0 NA NA NA NA NA
"169972" 122.312451499124 -0.385033564290589 0.498579836166055 -0.772260601735108 0.439960094998047 0.925207371279237
"127054" 2458.87437874354 -0.649025222058509 0.379678682948271 -1.70940653559666 0.087375671153949 0.700594017798028
"283712" 0 NA NA NA NA NA
"240731" 0 NA NA NA NA NA
"224051" 551.036571733182 -1.16059475677336 0.421582431933385 -2.75294857864652 0.00590611720880064 0.273486221767046
"169962" 46.9283123059543 -2.12295081594741 1.0018141807871 -2.1191063738781 0.0340814781852778 0.548850416716582
"107404" 1921.59971781801 -0.62647149037234 0.327375043011244 -1.91362018500238 0.0556687040140387 0.61744465649187
"284372" 0 NA NA NA NA NA
"162576" 728.610503538234 1.14720033212535 0.860209715096945 1.33362866286166 0.182325584487827 0.835165363807008
"175756" 1741.47615701705 -0.457336923191314 0.499009576704968 -0.916489271029978 0.359410332195603 0.902653797701709
"223663" 0.450833680930314 -0.185074947669906 3.52014841179761 -0.0525758934054132 0.958069824674178 NA
"221978" 4346.96362904438 -0.4852435833039 0.553601340257404 -0.876521691725456 0.380746489311181 0.912411247704243
"224870" 360.820980681803 -0.278914129585294 0.418774592891903 -0.66602447789207 0.505395454752871 0.944227821791761
"242485" 1301.55863810809 -0.300664358201144 0.452971240399909 -0.663760370163237 0.506843693705728 0.944227821791761
"264293" 0 NA NA NA NA NA
"272455" 202.76388484839 -0.483802571533371 0.548493228181126 -0.882057510787732 0.377745707704792 0.911644272965785
"235098" 222.529662513869 -1.40231762728649 0.859541970920232 -1.6314708004138 0.102791016244997 0.73258350994316
"225905" 11.4617342409302 -0.791280251263395 0.911311643618414 -0.868287217445804 0.385237118073117 0.91408077962829
"205116" 5.39198098407839 0.504497041078036 1.42608167247884 0.353764479842947 0.723515395229634 0.973136650613872
"225285" 27.0993306831399 -0.160016906985338 0.654848855353416 -0.244357007998401 0.806954335281084 0.978968151920108
"179403" 1221.9063024905 -0.353361044039387 0.650799304189285 -0.542964692440132 0.587154112507321 0.956395443188272
"215915" 145.779482740282 0.337576495385815 0.716451580481674 0.471178380482964 0.63751335615129 0.963905268482877
"160072" 1609.69678377201 0.155326717221369 0.597313697724807 0.260042114910498 0.794831287733199 0.978675374150535
"284740" 41.392694662808 -0.251237673039206 0.729827475759204 -0.34424255236192 0.730663883455373 0.973136650613872
"197785" 1203.43456165325 -0.193971127616717 0.438189109403447 -0.442665332054441 0.658007821688098 0.967223395174294
"205090" 131.990994419359 -1.7608202995789 0.520273654051165 -3.38441181072324 0.000713309294065563 0.110142372527215
"160075" 8965.64778568425 -0.517175570840955 0.576751234645709 -0.896704748553593 0.36987648609618 0.909254389300499
"215014" 415.660447630222 0.954719991562661 0.79446206236602 1.20171879412262 0.229472497008274 0.862923450472632
"274481" 0.20782752305419 1.20683763533666 3.52223968030088 0.342633592508266 0.731874126997688 NA
"228594" 1930.66097678778 -1.10786512522516 0.446392916569414 -2.48181609542383 0.0130714717957059 0.39655248580228
"286989" 135.620258196439 -0.524688113931973 0.535312225378765 -0.980153430198096 0.327010388291234 0.889391520862486
"272106" 214.216619862213 -0.0860252380084801 0.338775062524864 -0.253930254981995 0.799549440585798 0.978865740998813
"197530" 2403.55488333954 -0.741434891149209 0.385973572748986 -1.92094729664664 0.0547383521776183 0.614671712087184
"189409" 10.794098174669 -0.422522469856746 0.810585293239937 -0.521256027441492 0.602188428830835 0.960047236354872
"248333" 807.068747439558 -0.38378351914083 0.368135344691064 -1.04250657991804 0.297176876435877 0.881359602296093
"272004" 1.24864793371207 0.501206005126029 2.47414097695275 0.202577787520958 0.839465053005858 NA
"189339" 842.250245110349 -0.534130018698233 0.522468842260216 -1.02231937197933 0.306629767455715 0.881798854161652
"269737" 0 NA NA NA NA NA
"215914" 4.34768464000116 -2.96314214849363 1.4412213927364 -2.05599373103088 0.0397831204678636 NA
"8128" 30.5797575091689 -1.44271976539965 0.99076928573023 -1.45616117311945 0.145348070045683 0.800001003684027
"268575" 0.243006157876124 -1.63150899175042 3.53172755676863 -0.461957771522777 0.644111603591309 NA
"227775" 0 NA NA NA NA NA
"215790" 46.7243112003885 -0.165267459493649 0.610664741525047 -0.270635339254919 0.786671512980426 0.978675374150535
"8130" 1117.46933937412 -0.284193462542169 0.432025842000841 -0.657815887183932 0.510656444422048 0.944227821791761
"78369" 5675.03407774232 -0.53283484137633 0.338227870426942 -1.57537236864525 0.115170518485028 0.753672871779873
"231050" 11.7928683167442 0.0519492644375565 1.08151343002706 0.0480338597702451 0.961689257547229 0.997321678561024
"169885" 16.6389724922855 1.30506877176663 1.0987807090975 1.18774270512863 0.234934793389833 0.862923450472632
"178821" 7.74219795293966 -0.360289243568691 1.44007762727961 -0.250187376530041 NA NA
"142609" 23.067190817862 3.3495665687315 1.57770601012659 2.12306129737234 0.0337487156445118 0.548850416716582
"233542" 0 NA NA NA NA NA
"187730" 2.72047890234407 -0.363213319596882 1.83797635819598 -0.197615882259435 0.843345607612186 NA
"226969" 0.350724222771391 1.87687127941909 3.47999515387585 0.53933157847324 0.589658083149595 NA
"67606" 347.038056211239 -1.44684215462101 0.616589317332375 -2.34652484879345 0.0189494026195421 0.456330957044995
"271806" 0 NA NA NA NA NA
"182873" 0 NA NA NA NA NA
"162585" 1594.54658835812 -0.71424305339865 0.419433362274679 -1.70287611248937 0.0885912552146495 0.70533618913962
"234396" 26.4391159966749 1.00214737489424 0.971966320597768 1.03105154330647 NA NA
"157933" 1668.33790233575 -0.760159298186942 0.53904453344633 -1.41019758298435 0.158481349320701 0.810338640926422
"287356" 40.8303928066384 -0.958382105097049 0.631930881049213 -1.51659324435264 0.12936941209068 0.775009030634098
"116151" 528.700757233527 -0.499863812024279 0.555551263509353 -0.899761812918393 0.368247020417809 0.907863972753532
"272161" 0 NA NA NA NA NA
"269896" 0 NA NA NA NA NA
"272420" 0 NA NA NA NA NA
"157916" 1716.34709651107 -0.350152987905327 0.346034170297742 -1.01190292162199 0.311584472219504 0.885254374952993
"157911" 571.86646526981 -0.110085309491671 0.453981975800349 -0.242488282266263 0.808401835367718 0.979085516023638
"149527" 42.0399999835095 -2.08536041240807 0.828062293452703 -2.51836175719693 0.0117902156513996 0.385495278829938
"224387" 0 NA NA NA NA NA
"229393" 0 NA NA NA NA NA
"157881" 615.796938405357 -0.292748129478843 0.341155635911726 -0.858107264435144 0.390833236411941 0.915843642709028
"197921" 1.42377616339839 2.12982935329059 2.79711718726249 0.761437298011467 0.44639591680882 NA
"272449" 157.593840555278 0.428612331399951 0.737009829307683 0.581555787122368 0.560865931007083 0.954969204064883
"238164" 213.083570992179 -0.0748395895365508 0.862289850895242 -0.0867916854858622 0.930837096705956 0.99441680914639
"157873" 10350.8181707322 -0.843241786855739 0.527921093510789 -1.59728754395472 0.110201626072464 0.744403456530217
"225931" 122.60436237999 2.96451999114908 0.794326433794684 3.73211801222184 0.000189876503083996 0.0602308254782758
"228037" 19.7129865292646 -0.565659686836191 1.09053964454904 -0.518697041105832 0.603972025395361 0.960361385358713
"157870" 788.582988762776 -0.386544536726291 0.435066541764233 -0.888472221189014 0.374286791902343 0.909874032916558
"142606" 79.1895988022137 -0.735127210278567 0.550752382512136 -1.33476900621918 0.181951960425319 0.834569608434852
"237058" 0.259104496923326 -1.69173650525972 3.52771309508743 -0.479556148603915 0.631543033862579 NA
"215912" 94.2047004476682 -0.203392508189622 0.688684086946391 -0.295334990374846 0.767737989488807 0.975850304952346
"285945" 0 NA NA NA NA NA
"283259" 0 NA NA NA NA NA
"233234" 0 NA NA NA NA NA
"287396" 0 NA NA NA NA NA
"231630" 0 NA NA NA NA NA
"284745" 5.48847110415445 -1.37999276170583 1.59645809923338 -0.864409007895982 0.387363246223435 0.914735703204399
"169717" 0 NA NA NA NA NA
"177133" 8.14049560722473 -3.06754348565885 1.25698488385535 -2.44039807085848 0.014671085516364 0.414481089408402
"142611" 24.589106813131 1.13731108832437 1.13970579313112 0.997898839488946 0.318328414795131 0.887066174158286
"283572" 0 NA NA NA NA NA
"226286" 0 NA NA NA NA NA
"279839" 0 NA NA NA NA NA
"272235" 0 NA NA NA NA NA
"287828" 0 NA NA NA NA NA
"286518" 0 NA NA NA NA NA
"130762" 107.98416328829 -1.76603323674268 0.835804413701526 -2.11297428895051 0.0346029685737286 0.552212069533615
"272088" 0.350724222771391 1.87687127941909 3.47999515387585 0.53933157847324 0.589658083149595 NA
"162591" 790.625292404235 -1.24519548617571 0.542249250964104 -2.29635261636929 0.0216557279047012 0.481170411437966
"207776" 0 NA NA NA NA NA
"238260" 48.3496340921835 -0.809522202656859 0.552148542868379 -1.46613119442721 0.142612548847072 0.797305574724332
"158109" 1614.63888222857 -0.271678609950534 0.424637174017971 -0.639789982068401 0.522309146369943 0.946813395510915
"116213" 405.295876991297 -0.452525606201463 0.305519998101969 -1.48116525599882 0.138562542154467 0.792581247926265
"78900" 27.8744838594177 0.245051134699534 0.783453692151367 0.312783176790733 0.754445397523467 0.975561210901111
"227589" 0 NA NA NA NA NA
"235131" 0 NA NA NA NA NA
"227372" 797.927244793974 -0.652191251598443 0.427369605523707 -1.52605904390237 0.126995160681532 0.772340630983307
"276189" 0 NA NA NA NA NA
"162592" 62.1416622734445 0.711386293047146 0.689372298209527 1.03193339055659 0.302103322473087 0.881359602296093
"235169" 246.865818294973 0.362042021695858 0.40455472872148 0.894914818669958 0.370832624583423 0.909497675298745
"130764" 1464.11971367685 -0.445086061321138 0.286892040160912 -1.55140610060669 0.120804394162436 0.761912038455228
"266075" 0 NA NA NA NA NA
"272153" 0 NA NA NA NA NA
"116198" 668.198623754572 -0.383068174050062 0.341069846930297 -1.12313702749674 0.261379302397161 0.872764406451462
"169598" 274.579053413505 -0.531383683010672 0.485132809774209 -1.09533651879367 0.273369234136893 0.877379510112776
"198912" 458.692112511669 -0.0953155682337275 0.416524679079546 -0.228835344028978 0.818996895007921 0.981721218419399
"236423" 32.0170293018748 0.536174474364044 0.729947806463718 0.734538099321893 0.462620848708704 0.931166842555255
"233304" 3.85132670302413 5.29860704181802 2.53818313988396 2.08755899389524 0.0368376342406125 NA
"226374" 0 NA NA NA NA NA
"284668" 3.49692039782413 3.66354425166808 2.35968321937054 1.55255765756785 0.120528848038485 NA
"284703" 0.263043167078543 1.50220054481928 3.504226903164 0.42868244161442 0.668154340271711 NA
"229280" 0.103913761527095 0.481742978305072 3.5338115409304 0.136323902031922 0.891565229180988 NA
"235054" 5.56564216246011 -0.866420913223024 1.21571532441842 -0.712684043558885 0.476041292476404 0.93568632141693
"284694" 0.558551745825581 2.52938621046023 3.44525719429955 0.734164698834473 0.462848365533881 NA
"227169" 0 NA NA NA NA NA
"232596" 4.78395810829385 0.333614875127353 1.79387482282086 0.1859744453087 0.852464801401891 NA
"196581" 33.6707604317278 -0.299400872904733 1.0384115787261 -0.288325822861134 0.773097342273107 0.976924876286869
"287586" 0 NA NA NA NA NA
"284739" 0.175362111385695 1.0691533794286 3.52825052038167 0.30302649237984 0.761869672206674 NA
"284674" 0 NA NA NA NA NA
"231510" 0.62348256916257 2.67736896022843 3.43928972127866 0.778465665065588 0.436294540431122 NA
"284616" 0.259104496923326 -1.69173650525972 3.52771309508743 -0.479556148603915 0.631543033862579 NA
"284692" 0.20782752305419 1.20683763533666 3.52223968030088 0.342633592508266 0.731874126997688 NA
"284666" 0 NA NA NA NA NA
"260972" 0 NA NA NA NA NA
"283356" 0 NA NA NA NA NA
"236948" 10.0622047134355 2.22778816452319 1.40054474330699 1.59065833145958 0.111686489238127 0.745198655904857
"264341" 0 NA NA NA NA NA
"264101" 0.350724222771391 1.87687127941909 3.47999515387585 0.53933157847324 0.589658083149595 NA
"131697" 449.055731844843 -0.109960457219622 0.487539195854352 -0.225541778291138 0.821557828113158 0.982382383768314
"69424" 5874.96844407303 -0.436414089419672 0.495073750984221 -0.881513286761957 0.378040065752007 0.911644272965785
"116254" 19.0965548558084 0.950638922244228 1.06938271155141 0.888960436685094 0.374024342794771 0.909874032916558
"285629" 1.70812064914524 4.13030940028103 2.99751983228023 1.37790894852531 0.16823140176898 NA
"116251" 178.383986543903 0.180937218497435 0.512098573948476 0.353324980193442 0.723844820200466 0.973136650613872
"226944" 0 NA NA NA NA NA
"158286" 649.697353944485 0.0751068755551171 0.691654307528031 0.108590194173081 0.913527538675424 0.993712635470482
"116237" 1217.11663287069 -0.330622752335935 0.315909798423499 -1.04657327498501 0.295296433173684 0.881359602296093
"225077" 6.47340739004671 0.398156634796634 1.38908993803666 0.286631285631072 0.774394656646456 0.977224138962889
"173673" 0.642210076226372 0.538322573595237 3.46663950429221 0.155286574484804 0.876595399236176 NA
"158292" 2912.34983803854 -0.925809033816999 0.409399790640507 -2.26138130742219 0.0237356552614599 0.496143795124227
"97021" 1438.99745504832 -0.535403543786162 0.538618737099161 -0.99403066939276 0.320207936436045 0.887987683849714
"271746" 0 NA NA NA NA NA
"69812" 9.92635617855104 0.775065671300166 1.70231054562105 0.455302161696591 0.648891871289174 0.965671606755925
"187017" 80.7866068536972 -1.53720838237503 0.764368150523526 -2.01108377072249 0.0443166091063691 0.590920803283378
"265392" 0 NA NA NA NA NA
"231868" 0 NA NA NA NA NA
"215788" 70.6100082279176 -1.96732593690489 0.838868758137424 -2.34521302387399 0.0190162112955244 0.456616356486555
"171680" 130.915765291583 -0.752174528116183 0.534039420783478 -1.40846255696383 0.158994146721872 0.810837324619051
"162408" 443.038355520703 -0.592563287354053 0.41820839771139 -1.41690910703086 0.156509503543311 0.808662707044293
"253022" 0 NA NA NA NA NA
"229519" 0 NA NA NA NA NA
"173662" 13.3128972602518 -0.268794314818658 0.9316124669733 -0.288525888550997 0.7729442164938 0.976924876286869
"204859" 680.908299782063 -0.612302602966457 0.410534681233366 -1.49147594821203 0.135836581300325 0.786191173652743
"162413" 3664.70167689174 -0.314161970213861 0.384043565509948 -0.818037322918571 0.413335875942915 0.924598041930452
"116273" 397.350562077596 -0.11308904731598 0.335105548432068 -0.337472918145087 0.735760424164842 0.97388610756402
"41988" 435.188508556653 -0.276496755038557 0.477036057541794 -0.579613953006754 0.562174981545231 0.954969204064883
"7923" 869.198318261791 -0.211369175007027 0.470503154331952 -0.449240718284112 0.653258017126361 0.966969913458669
"228750" 0.20782752305419 1.20683763533666 3.52223968030088 0.342633592508266 0.731874126997688 NA
"284744" 0.350724222771391 1.87687127941909 3.47999515387585 0.53933157847324 0.589658083149595 NA
"237436" 17.5868837967094 -0.247992419392625 0.699424496360284 -0.354566390915883 0.722914458432476 0.973136650613872
"171735" 730.731596636416 -0.138204595563656 0.470760612692717 -0.293577227655339 0.769080979054388 0.97637947870144
"227950" 0 NA NA NA NA NA
"237365" 0 NA NA NA NA NA
"207056" 0 NA NA NA NA NA
"237402" 0 NA NA NA NA NA
"237728" 0 NA NA NA NA NA
"225126" 0 NA NA NA NA NA
"270171" 0 NA NA NA NA NA
"270035" 0 NA NA NA NA NA
"269978" 0 NA NA NA NA NA
"49245" 2313.57118628338 0.0392276883227659 0.425362929596909 0.0922216902162575 0.926521905177656 0.994395009581132
"269925" 0 NA NA NA NA NA
"49246" 403.15529600618 -0.200191371870355 0.775020649798168 -0.258304565075123 0.796171863368367 0.978683150060289
"236266" 0 NA NA NA NA NA
"49247" 2.03075300362033 1.44391251712543 2.23739177310313 0.645355245551301 0.518696998989482 NA
"49249" 6.72704725348643 -1.97486112207278 1.70676636909062 -1.15707759294847 NA NA
"270330" 0 NA NA NA NA NA
"116288" 3690.24701079368 -0.153196349412421 0.457499325728707 -0.334855902068072 0.737733788569595 0.974418732391633
"200344" 0 NA NA NA NA NA
"284747" 13.3191295677537 0.0134905279616003 1.00549046748804 0.0134168631108985 0.98929521323577 0.999134967118817
"284716" 0 NA NA NA NA NA
"116285" 192.502139281605 -0.442847305706668 0.506247350568618 -0.874764688070487 0.381701954459079 0.913145413942128
"238290" 7.66435157535225 0.636867020783593 1.59633052780728 0.398956863688119 0.689924988864942 0.970828871457798
"232848" 0 NA NA NA NA NA
"229305" 0.383189634439885 1.99014036051839 3.4728227629404 0.573061309593974 0.566603182792652 NA
"227634" 0.817656242748907 1.08008756891214 3.24020553496334 0.333339214829889 0.738878241211571 NA
"200975" 0 NA NA NA NA NA
"233645" 0.41565504610838 2.0965167346991 3.4665651260408 0.604782157112839 0.545323750755148 NA
"251977" 0 NA NA NA NA NA
"162426" 6.46552855610992 -0.589394753514311 1.12530580675887 -0.523764073707128 0.600442644112025 0.959657336532265
"252254" 0 NA NA NA NA NA
"142599" 1915.99175127734 -0.73684721614994 0.477599868852813 -1.54281285277535 0.122876190087109 0.764793250590369
"232912" 0 NA NA NA NA NA
"221083" 0 NA NA NA NA NA
"270282" 0 NA NA NA NA NA
"234619" 0 NA NA NA NA NA
"224315" 0 NA NA NA NA NA
"222511" 0 NA NA NA NA NA
"226545" 0 NA NA NA NA NA
"228423" 0 NA NA NA NA NA
"229716" 0 NA NA NA NA NA
"74800" 15124.1913139898 -0.328421467435627 0.493138314218612 -0.665982459618896 0.505422311925877 0.944227821791761
"274258" 0 NA NA NA NA NA
"230679" 5.2784883416222 -0.75299922506972 1.15505132549239 -0.651918411286808 0.514453807023103 0.944316314086598
"201725" 0.295508578747038 1.622851081874 3.49748859928778 0.464004681017251 0.642644391895182 NA
"238249" 0.20782752305419 1.20683763533666 3.52223968030088 0.342633592508266 0.731874126997688 NA
"232208" 0 NA NA NA NA NA
"232663" 0.20782752305419 1.20683763533666 3.52223968030088 0.342633592508266 0.731874126997688 NA
"131686" 2.30185102979275 3.00600075017459 2.50991870072106 1.197648652648 0.231053826892147 NA
"265141" 0 NA NA NA NA NA
"197241" 2.35312800366189 1.88014612628542 2.16478555246661 0.868513799966529 0.385113120978658 NA
"142583" 107.51395485663 -3.62816379470918 1.90859927092149 -1.90095629291395 NA NA
"252404" 0 NA NA NA NA NA
"180758" 204.151815552404 -0.723903546705965 0.490490900137087 -1.47587559015599 0.139977293496337 0.792947582204747
"228526" 677.582147625767 -0.995548667541206 0.70249392893114 -1.41716337542725 0.156435166961494 0.808662707044293
"284357" 0 NA NA NA NA NA
"234546" 0 NA NA NA NA NA
"49239" 1627.9542461743 -0.724608395820686 0.437023706398413 -1.65805283606308 0.0973068023370098 0.72288413099869
"171621" 912.746710510433 -1.06164752645787 0.497007518449387 -2.13607940936206 0.032672941774137 0.544658606369594
"284652" 11.7526781836461 -1.40466352135067 0.970960836444659 -1.44667371600083 0.147988329317655 0.802588015523562
"284693" 87.2753784497987 -0.230112422055015 0.577416172627625 -0.398520916045443 0.690246243620721 0.970828871457798
"252956" 0 NA NA NA NA NA
"235263" 0.701448445542782 2.85880805615416 3.43274528975391 0.832805179192047 0.404954613304016 NA
"171612" 436.105694689512 0.241493120979938 0.532367259430348 0.453621286249542 0.650101429988509 0.965671606755925
"231181" 0 NA NA NA NA NA
"188807" 1136.90835100968 -1.32874450466685 0.400069148611035 -3.3212871056916 0.000896033122727676 0.118009186583283
"171608" 1365.04871000071 -1.28459249392119 0.452857723032565 -2.83663594234168 0.00455915649224411 0.240332677948297
"179840" 0 NA NA NA NA NA
"233268" 0 NA NA NA NA NA
"231789" 0 NA NA NA NA NA
"171603" 3617.46691843729 -0.985117376822321 0.453888731090118 -2.17039399602703 0.0299770112520527 0.528151629528589
"271264" 0 NA NA NA NA NA
"280113" 1.64685233206764 0.0505202019323456 2.03264553830602 0.0248544081987106 0.980171092974854 NA
"178585" 359.585356598123 -0.00997528035419243 0.355487347450206 -0.0280608590593782 0.977613611716628 0.999089588463744
"223989" 0 NA NA NA NA NA
"285701" 0 NA NA NA NA NA
"162441" 1205.67780645904 -0.215645837242582 0.454230170632319 -0.474750140314081 0.634965075026641 0.963397123567735
"228150" 0 NA NA NA NA NA
"173614" 303.053077607365 -0.00880069345664843 0.437859041192294 -0.0200993758920315 0.983964098011651 0.999134967118817
"202415" 0 NA NA NA NA NA
"283611" 0 NA NA NA NA NA
"265521" 0 NA NA NA NA NA
"241326" 0 NA NA NA NA NA
"162444" 1123.11111329333 -0.0413428623030693 0.474803564976438 -0.0870736139167803 0.9306129987524 0.99441680914639
"130939" 2254.7910969056 -0.335966203476133 0.376782228105628 -0.891672107692795 0.372568707979769 0.909874032916558
"224340" 0 NA NA NA NA NA
"233623" 0 NA NA NA NA NA
"201746" 0 NA NA NA NA NA
"54523" 843.659166534765 -0.299079965241063 0.359149286266185 -0.83274553696147 0.404988256644754 0.919220167427329
"264881" 0 NA NA NA NA NA
"199562" 0 NA NA NA NA NA
"264501" 0 NA NA NA NA NA
"284735" 7.49012922570771 -0.18672887166462 1.03507947927292 -0.180400515519626 0.856838149638534 0.989552458238575
"284642" 10.4025209396237 -0.83677593222375 1.12946861515657 -0.740858064575571 0.4587795044641 0.930745753290821
"142657" 1137.76297893122 -0.923792477667803 0.492427919415265 -1.87599533098116 0.0606559210235471 0.630740320662876
"271989" 0 NA NA NA NA NA
"251503" 14.6566863417163 0.292636208513115 0.974699980341666 0.300232086195935 0.764000132091931 0.975572860051501
"175279" 0 NA NA NA NA NA
"241563" 0 NA NA NA NA NA
"160049" 1352.23552666279 0.247324223678207 0.480633144173713 0.514580042338523 0.606846514286934 0.960361385358713
"203469" 0 NA NA NA NA NA
